PassengerId,Survived,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,SibSp_0,SibSp_1,SibSp_2,SibSp_3,SibSp_4,SibSp_5,SibSp_8,Parch_0,Parch_1,Parch_2,Parch_3,Parch_4,Parch_5,Parch_6,Embarked_C,Embarked_Q,Embarked_S,Fare_scaler,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,Age_scaler
520,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4894421904510968,0,0,1,0,0,0,0.1672970163380563
521,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.2341715984066093,0,1,0,0,0,0,0.022184496580034605
522,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4894421904510968,0,0,1,0,0,0,-0.5582655824520522
523,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5029485386158568,0,0,1,0,0,0,0.19485433188044363
524,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.5189714017894245,0,0,0,1,0,0,1.0379721348861866
525,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5028639729296732,0,0,1,0,0,0,-0.35326199806461606
526,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.49237782784290063,0,0,1,0,0,0,0.7840252253096485
527,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.43700743807979686,0,1,0,0,0,0,1.4733096941602515
528,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.817033162951754,0,0,1,0,0,0,-0.04014979555302175
529,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4888542575852486,0,0,1,0,0,0,0.6751908354911322
530,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.41687275089321363,0,0,1,0,0,0,-0.48570932257304134
531,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.12491978668775715,0,1,0,0,0,0,-2.0093907800322692
532,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5028639729296732,0,0,1,0,0,0,-0.35326199806461606
533,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.5028639729296732,0,0,1,0,0,0,-0.9210468818471064
534,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.19824427701513722,0,0,0,1,0,0,0.03279887276483463
535,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.47400492578514347,0,1,0,0,0,0,0.022184496580034605
536,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.11988611489111134,0,1,0,0,0,0,-1.646609480637215
537,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11384570873513637,0,0,0,0,1,0,1.1105283947651974
538,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.4944124302931971,0,1,0,0,0,0,0.022184496580034605
539,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.35646868933346404,0,0,1,0,0,0,-0.4163530024979028
540,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.3482453621969482,0,1,0,0,0,0,-0.5582655824520522
541,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.7811411367084872,0,1,0,0,0,0,0.45752205585409966
542,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.01870931177853076,0,1,0,0,0,0,-1.5014969608791933
543,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,-0.01870931177853076,0,1,0,0,0,0,-1.3563844411211714
544,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.12491978668775715,0,0,1,0,0,0,0.1672970163380563
545,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.4944124302931971,0,0,1,0,0,0,1.4733096941602515
546,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.12491978668775715,0,0,1,0,0,0,2.489097332466403
547,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.12491978668775715,0,0,0,1,0,0,-0.7759343620890847
548,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.3693045524149108,0,0,1,0,0,0,0.27417224477359436
549,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.2351571990343002,0,0,1,0,0,0,0.23985327621706715
550,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.09152810056801232,1,0,0,0,0,0,-1.574053220758204
551,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.5841789061771412,0,0,1,0,0,0,-0.9210468818471064
552,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.12491978668775715,0,0,1,0,0,0,-0.19548428305699794
553,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.49078316061772326,0,0,1,0,0,0,0.812723347274132
554,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5029485386158568,0,0,1,0,0,0,-0.5582655824520522
555,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4918744606632361,0,1,0,0,0,0,-0.5582655824520522
556,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11384570873513637,0,0,1,0,0,0,2.3439848127083813
557,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.1489119590497745,0,0,0,0,0,1,1.3281971744022298
558,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3.9327230485884233,0,0,1,0,0,0,-0.2710044661520666
559,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.955306180872432,0,0,0,1,0,0,0.6751908354911322
560,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.29807809649237277,0,0,0,1,0,0,0.45752205585409966
561,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.49237782784290063,0,0,1,0,0,0,1.0904377885624341
562,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4894421904510968,0,0,1,0,0,0,0.7477470953701431
563,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3766033765200472,0,0,1,0,0,0,-0.12292802317798708
564,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4863374216869257,0,0,1,0,0,0,0.0733893921803638
565,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4863374216869257,0,1,0,0,0,0,-0.3496003619762918
566,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.1621689579829361,0,0,1,0,0,0,-0.41315306269403046
567,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4894421904510968,0,0,1,0,0,0,-0.7759343620890847
568,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.22408312108167944,0,0,0,1,0,0,-0.05037176329897624
569,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5028639729296732,0,0,1,0,0,0,-0.35326199806461606
570,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4902797934380587,0,0,1,0,0,0,0.1672970163380563
571,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.43700743807979686,0,0,1,0,0,0,2.3439848127083813
572,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.38809593507663365,0,0,0,1,0,0,1.6909784737972842
573,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.11711759540295616,0,0,1,0,0,0,0.45752205585409966
574,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.49237782784290063,0,1,0,0,0,0,-0.5353067015922954
575,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4863374216869257,0,0,1,0,0,0,-0.9936031417261172
576,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.35646868933346404,0,0,1,0,0,0,-0.7759343620890847
577,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3866707201133388,0,1,0,0,0,0,0.31240953609607797
578,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4771073601910807,0,0,0,1,0,0,0.6751908354911322
579,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.3573083057891445,0,0,0,1,0,0,-0.5350070687123359
580,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4888542575852486,0,0,1,0,0,0,0.1672970163380563
581,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.04438103794142432,0,1,0,0,0,0,-0.34059680281501964
582,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.5841789061771412,0,0,0,1,0,0,0.6751908354911322
583,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.12491978668775715,0,0,1,0,0,0,1.763534733676295
584,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.15948266982273065,0,0,1,0,0,0,0.45752205585409966
585,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.47299819142581434,0,0,1,0,0,0,0.04932310461538864
586,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.955306180872432,0,1,0,0,0,0,-0.8484906219680955
587,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3464013457401724,0,0,1,0,0,0,1.255640914523219
588,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.9462455716384695,0,0,1,0,0,0,2.19887229295036
589,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4863374216869257,0,0,1,0,0,0,-0.5582655824520522
590,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4863374216869257,0,0,1,0,0,0,0.0733893921803638
591,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5049620073345151,0,0,1,0,0,0,0.38496579597508884
592,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.9274538680872313,0,0,0,1,0,0,1.6184222139182731
593,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5024451714361923,0,0,1,0,0,0,1.255640914523219
594,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.49237782784290063,0,1,0,0,0,0,-1.3764812510542848
595,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.12491978668775715,0,0,1,0,0,0,0.5300783157331105
596,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.1621689579829361,0,0,1,0,0,0,0.45752205585409966
597,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.016023023618325298,0,1,0,0,0,0,-0.4057938294796478
598,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.6484216535389205,0,0,1,0,0,0,1.4007534342812407
599,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5029485386158568,0,0,1,0,0,0,0.19485433188044363
600,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.49782998024351216,0,0,0,0,0,1,1.4007534342812407
601,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.10478509950117394,0,0,0,1,0,0,-0.41315306269403046
602,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4894421904510968,0,0,1,0,0,0,-0.17645894675245716
603,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.2052890831722074,0,0,1,0,0,0,0.6334944804686597
604,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4863374216869257,0,0,1,0,0,0,1.0379721348861866
605,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.11384570873513637,0,0,1,0,0,0,0.38496579597508884
606,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3353272677875516,0,0,1,0,0,0,0.45752205585409966
607,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4894421904510968,0,0,1,0,0,0,0.022184496580034605
608,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.034313694348132716,0,0,1,0,0,0,-0.19548428305699794
609,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.18876253192945994,0,0,0,1,0,0,-0.5582655824520522
610,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.441497778832105,0,1,0,0,0,0,0.7477470953701431
611,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.01870931177853076,0,0,0,1,0,0,0.6751908354911322
612,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5064721088735089,0,0,1,0,0,0,-0.13208919518956969
613,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.3363340021468808,0,1,0,0,0,0,-0.9170684090559074
614,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.49237782784290063,0,0,1,0,0,0,1.0904377885624341
615,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4863374216869257,0,0,1,0,0,0,0.38496579597508884
616,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.6603330135889879,0,1,0,0,0,0,-0.41315306269403046
617,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.35848215805212236,0,0,1,0,0,0,0.31240953609607797
618,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.32425318983493084,0,0,0,1,0,0,-0.26804054293600876
619,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.13683114673782454,0,1,0,0,0,0,-1.8642782602742474
620,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.43700743807979686,0,0,1,0,0,0,-0.26804054293600876
621,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.3573908580066095,0,0,1,0,0,0,-0.19548428305699794
622,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.40974072380221066,0,0,1,0,0,0,0.8928596151281648
623,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.33146744825388363,0,0,1,0,0,0,-0.7033781022100739
624,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4902797934380587,0,0,1,0,0,0,-0.630821842331063
625,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.32425318983493084,0,0,1,0,0,0,-0.630821842331063
626,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.002347544081197954,0,0,1,0,0,0,2.271428552829371
627,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.3997582667846179,0,0,0,0,1,0,1.9812035133133274
628,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.921244330558889,0,1,0,0,0,0,-0.630821842331063
629,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4894421904510968,0,0,1,0,0,0,-0.26804054293600876
630,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.49271407711891657,0,0,1,0,0,0,-0.33172343669692833
631,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.04438103794142432,0,0,1,0,0,0,3.6499974905305765
632,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.5063875431873253,0,0,1,0,0,0,1.5458659540392623
633,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.034313694348132716,0,0,0,0,1,0,0.1672970163380563
634,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.6484216535389205,0,0,1,0,0,0,0.689465430253413
635,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.08666388103324908,0,1,0,0,0,0,-1.5014969608791933
636,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3866707201133388,0,1,0,0,0,0,-0.12292802317798708
637,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4888542575852486,0,0,1,0,0,0,0.1672970163380563
638,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.11988611489111134,0,0,1,0,0,0,0.09474075645904545
639,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1506737441786005,0,0,0,1,0,0,0.8203033552491539
640,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.32425318983493084,0,0,1,0,0,0,-0.1812955177434087
641,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4902797934380587,0,0,1,0,0,0,-0.7033781022100739
642,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7469121684912956,0,1,0,0,0,0,-0.41315306269403046
643,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,-0.08666388103324908,0,1,0,0,0,0,-2.0093907800322692
644,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.48910360681684706,0,0,1,0,0,0,-0.028574187650720194
645,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.26066180729354516,0,1,0,0,0,0,-2.1000861048810324
646,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8964967865378598,0,0,1,0,0,0,1.3281971744022298
647,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4894421904510968,0,0,1,0,0,0,-0.7759343620890847
648,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.06635974158478332,0,0,0,0,1,0,1.9086472534343166
649,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.49640476528021726,0,0,1,0,0,0,0.41779171634485124
650,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.49640476528021726,0,1,0,0,0,0,-0.48570932257304134
651,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4894421904510968,0,0,1,0,0,0,-0.17645894675245716
652,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.18532384824750675,0,1,0,0,0,0,-0.8484906219680955
653,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.47861979608830835,0,0,1,0,0,0,-0.630821842331063
654,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.49078316061772326,0,1,0,0,0,0,-0.7001795876184495
655,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.5125125150294839,0,1,0,0,0,0,-0.8484906219680955
656,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8314778546749452,0,0,1,0,0,0,-0.41315306269403046
657,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4894421904510968,0,0,1,0,0,0,-0.17645894675245716
658,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-0.3363340021468808,0,0,0,1,0,0,0.1672970163380563
659,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3866707201133388,0,0,1,0,0,0,-0.48570932257304134
660,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.6323350375212924,0,0,1,0,0,0,2.0537597731923385
661,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2.042579288947925,0,0,0,0,1,0,1.4733096941602515
662,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.5029485386158568,0,0,1,0,0,0,0.7477470953701431
663,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.13322534515222276,0,0,1,0,0,0,1.255640914523219
664,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4974960653257301,0,0,1,0,0,0,0.45752205585409966
665,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4888542575852486,0,0,1,0,0,0,-0.7033781022100739
666,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8314778546749452,0,0,1,0,0,0,0.1672970163380563
667,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3866707201133388,0,0,1,0,0,0,-0.34059680281501964
668,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4918744606632361,0,0,1,0,0,0,-0.020371072378685157
669,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4863374216869257,0,0,1,0,0,0,0.9654158750071756
670,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.39858208016340624,0,0,0,1,0,0,0.5520880556222426
671,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.13683114673782454,0,0,0,1,0,0,0.7477470953701431
672,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.39858208016340624,0,0,1,0,0,0,0.09474075645904545
673,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.43700743807979686,0,0,1,0,0,0,2.9244348917404683
674,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.3866707201133388,0,0,1,0,0,0,0.09474075645904545
675,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.6484216535389205,0,0,1,0,0,0,0.40703245210029326
676,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4918744606632361,0,0,1,0,0,0,-0.8484906219680955
677,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4863374216869257,0,0,1,0,0,0,-0.37687493275452505
678,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.45026210265472455,0,1,0,0,0,0,-0.8484906219680955
679,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.2958951755118318,0,0,0,1,0,0,0.9654158750071756
680,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9.667166525013505,0,0,1,0,0,0,0.45752205585409966
681,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.48457563655809965,0,1,0,0,0,0,-0.887082519209243
682,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8964967865378598,0,0,1,0,0,0,-0.19548428305699794
683,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.4626791642426904,0,0,1,0,0,0,-0.7033781022100739
684,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.2958951755118318,0,0,1,0,0,0,-1.138715661484139
685,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.13683114673782454,0,0,1,0,0,0,2.19887229295036
686,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.18876253192945994,0,0,1,0,0,0,-0.34059680281501964
687,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.1506737441786005,0,0,1,0,0,0,-1.138715661484139
688,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.44363577710162005,0,0,1,0,0,0,-0.7759343620890847
689,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.49145565916975514,0,0,1,0,0,0,-0.8484906219680955
690,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.6067927997556075,0,1,0,0,0,0,-1.0661594016051281
691,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.49925551609632224,0,0,1,0,0,0,0.09474075645904545
692,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.37828059596268965,0,1,0,0,0,0,-1.8642782602742474
693,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.48910360681684706,0,0,1,0,0,0,-0.028574187650720194
