,Survived,SibSp,Parch,Cabin_No,Cabin_Yes,Embarked_C,Embarked_Q,Embarked_S,Sex_female,Sex_male,Pclass_1,Pclass_2,Pclass_3,Age_scaled,Fare_scaled,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty
699,0,0,0,0,1,0,0,1,0,1,0,0,1,0.9068084615160268,-0.494391296561559,0,0,1,0,0,0
700,1,1,0,0,1,1,0,0,1,0,1,0,0,-0.8550177893954369,3.9327230485884233,0,0,0,1,0,0
701,1,0,0,0,1,0,0,1,0,1,1,0,0,0.39294247166684976,-0.11913106412161445,0,0,1,0,0,0
702,0,0,1,1,0,1,0,0,1,0,0,0,1,-0.8550177893954369,-0.3573908580066095,0,1,0,0,0,0
703,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.3411517995462601,-0.4925449457465493,0,0,1,0,0,0
704,0,1,0,1,0,0,0,1,0,1,0,0,1,-0.26774237242494914,-0.4902797934380587,0,0,1,0,0,0
705,0,0,0,1,0,0,0,1,0,1,0,1,0,0.6865801801520938,-0.12491978668775715,0,0,1,0,0,0
706,1,0,0,1,0,0,0,1,1,0,0,1,0,1.1270367428799597,-0.3766033765200472,0,0,0,1,0,0
707,1,0,0,0,1,0,0,1,0,1,1,0,0,0.9068084615160268,-0.11913106412161445,0,0,1,0,0,0
708,1,0,0,1,0,0,0,1,1,0,1,0,0,-0.5613800809101931,2.402990189587765,0,1,0,0,0,0
709,1,1,1,1,0,1,0,0,0,1,0,0,1,-0.921092443692182,-0.3414522396297103,1,0,0,0,0,0
710,1,0,0,0,1,1,0,0,1,0,1,0,0,-0.4145612266675711,0.3483299278831318,0,1,0,0,0,0
711,0,0,0,0,1,0,0,1,0,1,1,0,0,1.48669957293796,-0.11384570873513634,0,0,1,0,0,0
712,1,1,0,0,1,0,0,1,0,1,1,0,0,1.3472650242438926,0.39858208016340624,0,0,1,0,0,0
713,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.047514091061016166,-0.457478374542396,0,0,1,0,0,0
714,0,0,0,1,0,0,0,1,0,1,0,1,0,1.6409027327291366,-0.3866707201133388,0,0,1,0,0,0
715,0,0,0,0,1,0,0,1,0,1,0,0,1,-0.781608362274126,-0.494391296561559,0,0,1,0,0,0
716,1,0,0,0,1,1,0,0,1,0,1,0,0,0.6131707530307827,3.9327230485884233,0,1,0,0,0,0
717,1,0,0,0,1,0,0,1,1,0,0,1,0,-0.19433294530363812,-0.4370074380797969,0,1,0,0,0,0
718,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.17165868861103573,-0.3363340021468808,0,0,1,0,0,0
719,0,0,0,1,0,0,0,1,0,1,0,0,1,0.24612361742422775,-0.4918744606632361,0,0,1,0,0,0
720,1,0,1,1,0,0,0,1,1,0,0,1,0,-1.7359309148511688,0.016023023618325298,0,1,0,0,0,0
721,0,1,0,1,0,0,0,1,0,1,0,0,1,-0.9284272165167479,-0.5063875431873253,0,0,1,0,0,0
722,0,0,0,1,0,0,0,1,0,1,0,1,0,0.3195330445455388,-0.3866707201133388,0,0,1,0,0,0
723,0,0,0,1,0,0,0,1,0,1,0,1,0,1.4940838784865147,-0.3866707201133388,0,0,1,0,0,0
724,1,1,0,0,1,0,0,1,0,1,1,0,0,-0.19433294530363812,0.4207302360686478,0,0,1,0,0,0
725,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.7081989351528151,-0.4740049257851434,0,0,1,0,0,0
726,1,3,0,1,0,0,0,1,1,0,0,1,0,0.025895336060294826,-0.2255932226206732,0,0,0,1,0,0
727,1,0,0,1,0,0,1,0,1,0,0,0,1,-0.7158642648215303,-0.4926295114327329,0,1,0,0,0,0
728,0,1,0,1,0,0,0,1,0,1,0,1,0,-0.3411517995462601,-0.12491978668775715,0,0,1,0,0,0
729,0,1,0,1,0,0,0,1,1,0,0,0,1,-0.3411517995462601,-0.4888542575852486,0,1,0,0,0,0
730,1,0,0,0,1,0,0,1,1,0,1,0,0,-0.047514091061016166,3.606792799755608,0,1,0,0,0,0
731,0,0,0,1,0,1,0,0,0,1,0,0,1,-1.368883779244614,-0.2701412180209885,0,0,1,0,0,0
732,0,0,0,1,0,0,0,1,0,1,0,1,0,0.3967463696897805,-0.6484216535389205,0,0,1,0,0,0
733,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.4879706537888821,-0.3866707201133388,0,0,1,0,0,0
734,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.4879706537888821,-0.3866707201133388,0,0,1,0,0,0
735,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.08421880462167165,-0.32425318983493084,0,0,1,0,0,0
736,0,1,3,1,0,0,0,1,1,0,0,0,1,1.3472650242438926,0.04370821849987721,0,0,0,1,0,0
737,1,0,0,0,1,1,0,0,0,1,1,0,0,0.39294247166684976,9.667166525013505,0,0,1,0,0,0
738,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12479908351711028,-0.4894421904510968,0,0,1,0,0,0
739,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12479908351711028,-0.4894421904510968,0,0,1,0,0,0
740,1,0,0,0,1,0,0,1,0,1,1,0,0,0.644489545404301,-0.04438103794142432,0,0,1,0,0,0
741,0,1,0,0,1,0,0,1,0,1,1,0,0,0.4663518987881608,0.9391984311231651,0,0,1,0,0,0
742,1,2,2,0,1,1,0,0,1,0,1,0,0,-0.634789508031504,4.634416897040849,0,1,0,0,0,0
743,0,1,0,1,0,0,0,1,0,1,0,0,1,-0.4145612266675711,-0.32425318983493084,0,0,1,0,0,0
744,1,0,0,1,0,0,0,1,0,1,0,0,1,0.09930476318160583,-0.4888542575852486,0,0,1,0,0,0
745,0,1,1,0,1,0,0,1,0,1,1,0,0,2.9622724209127345,0.7811411367084872,0,0,0,0,1,0
746,0,1,1,1,0,0,0,1,0,1,0,0,1,-1.001836643638059,-0.24069423801061055,0,0,1,0,0,0
747,1,0,0,1,0,0,0,1,1,0,0,1,0,0.025895336060294826,-0.3866707201133388,0,1,0,0,0,0
748,0,1,0,0,1,0,0,1,0,1,1,0,0,-0.781608362274126,0.4207302360686478,0,0,1,0,0,0
749,0,0,0,1,0,0,1,0,0,1,0,0,1,0.09930476318160583,-0.4923778278429006,0,0,1,0,0,0
750,1,1,1,1,0,0,0,1,1,0,0,1,0,-1.8827497690937909,-0.18532384824750675,0,1,0,0,0,0
751,1,0,1,0,1,0,0,1,0,1,0,0,1,-1.7359309148511688,-0.397241430886295,1,0,0,0,0,0
752,0,0,0,1,0,0,0,1,0,1,0,0,1,0.24612361742422775,-0.45714212526638,0,0,1,0,0,0
753,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.4879706537888821,-0.4894421904510968,0,0,1,0,0,0
754,1,1,2,1,0,0,0,1,1,0,0,1,0,1.3472650242438926,0.6603330135889879,0,0,0,1,0,0
755,1,1,1,1,0,0,0,1,0,1,0,1,0,-2.127203161407756,-0.35646868933346404,1,0,0,0,0,0
756,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12092351818232715,-0.4914556591697552,0,0,1,0,0,0
757,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.8550177893954369,-0.4168727508932136,0,0,1,0,0,0
758,0,0,0,1,0,0,0,1,0,1,0,0,1,0.3195330445455388,-0.4863374216869257,0,0,1,0,0,0
759,1,0,0,0,1,0,0,1,1,0,1,0,0,0.24612361742422775,1.093228788100527,0,0,0,0,0,1
760,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.39032018849361816,-0.35646868933346404,0,0,1,0,0,0
761,0,0,0,1,0,0,0,1,0,1,0,0,1,0.8333990343947157,-0.5049620073345151,0,0,1,0,0,0
762,1,0,0,1,0,1,0,0,0,1,0,0,1,-0.7081989351528151,-0.5028639729296732,0,0,1,0,0,0
763,1,1,2,0,1,0,0,1,1,0,1,0,0,0.4663518987881608,1.7677408088510642,0,0,0,1,0,0
764,0,0,0,1,0,0,0,1,0,1,0,0,1,-1.001836643638059,-0.4918744606632361,0,0,1,0,0,0
765,1,1,0,0,1,0,0,1,1,0,1,0,0,1.5674933056078255,0.9212443305588891,0,0,0,1,0,0
766,0,0,0,1,0,1,0,0,0,1,1,0,0,0.6994196637399629,0.1489119590497745,0,0,0,0,1,0
767,0,0,0,1,0,0,1,0,1,0,0,0,1,0.06260004962095032,-0.4923778278429006,0,1,0,0,0,0
768,0,1,0,1,0,0,1,0,0,1,0,0,1,0.2865851251452707,-0.1621689579829361,0,0,1,0,0,0
769,0,0,0,1,0,0,0,1,0,1,0,0,1,0.1727141903029168,-0.4800453319411184,0,0,1,0,0,0
770,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.4145612266675711,-0.45714212526638,0,0,1,0,0,0
771,0,0,0,1,0,0,0,1,0,1,0,0,1,1.3472650242438926,-0.4902797934380587,0,0,1,0,0,0
772,0,0,0,0,1,0,0,1,1,0,0,1,0,2.007949868335692,-0.4370074380797969,0,0,0,1,0,0
773,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.009472948449594893,-0.5029485386158568,0,0,1,0,0,0
774,1,1,3,1,0,0,0,1,1,0,0,1,0,1.7877215869717586,-0.18532384824750675,0,0,0,1,0,0
775,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.8550177893954369,-0.4923778278429006,0,0,1,0,0,0
776,0,0,0,0,1,0,1,0,0,1,0,0,1,0.4146587639867299,-0.4923778278429006,0,0,1,0,0,0
777,1,0,0,1,0,0,0,1,1,0,0,0,1,-1.80934034197248,-0.397241430886295,0,1,0,0,0,0
778,0,0,0,1,0,0,1,0,0,1,0,0,1,-0.7158642648215303,-0.4926295114327329,0,0,1,0,0,0
779,1,0,1,0,1,0,0,1,1,0,1,0,0,0.9802178886373376,3.606792799755608,0,0,0,1,0,0
780,1,0,0,1,0,1,0,0,1,0,0,0,1,-1.222064925001992,-0.5028639729296732,0,1,0,0,0,0
781,1,1,0,0,1,0,0,1,1,0,1,0,0,-0.9284272165167479,0.4992555160963222,0,0,0,1,0,0
782,0,0,0,0,1,0,0,1,0,1,1,0,0,-0.047514091061016166,-0.04438103794142432,0,0,1,0,0,0
783,0,1,2,1,0,0,0,1,0,1,0,0,1,-0.9875988706825178,-0.17626323901354432,0,0,1,0,0,0
784,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.3411517995462601,-0.5064721088735089,0,0,1,0,0,0
785,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.3411517995462601,-0.5024451714361923,0,0,1,0,0,0
786,1,0,0,1,0,0,0,1,1,0,0,0,1,-0.8550177893954369,-0.4974960653257301,0,1,0,0,0,0
787,0,4,1,1,0,0,1,0,0,1,0,0,1,-1.5891120606085467,-0.06199888922968463,1,0,0,0,0,0
788,1,1,2,1,0,0,0,1,0,1,0,0,1,-2.102978050457724,-0.23415046467497105,1,0,0,0,0,0
789,0,0,0,0,1,1,0,0,0,1,1,0,0,1.2004461700012707,0.9462455716384696,0,0,1,0,0,0
790,0,0,0,1,0,0,1,0,0,1,0,0,1,0.4146587639867299,-0.4923778278429006,0,0,1,0,0,0
791,0,0,0,1,0,0,0,1,0,1,0,1,0,-1.001836643638059,-0.12491978668775715,0,0,1,0,0,0
792,0,8,2,1,0,0,0,1,1,0,0,0,1,-1.3784367714061625,0.7519458402879414,0,1,0,0,0,0
793,0,0,0,1,0,1,0,0,0,1,1,0,0,1.5222205572661007,-0.030371322596999758,0,0,1,0,0,0
794,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.3411517995462601,-0.4894421904510968,0,0,1,0,0,0
795,0,0,0,1,0,0,0,1,0,1,0,1,0,0.6865801801520938,-0.3866707201133388,0,0,1,0,0,0
796,1,0,0,0,1,0,0,1,1,0,1,0,0,1.4206744513652036,-0.1263453225405672,0,0,0,0,1,0
797,1,0,0,1,0,0,0,1,1,0,0,0,1,0.09930476318160583,-0.4735861242916626,0,0,0,1,0,0
798,0,0,0,1,0,1,0,0,0,1,0,0,1,0.025895336060294826,-0.5028639729296732,0,0,1,0,0,0
799,0,1,1,1,0,0,0,1,1,0,0,0,1,0.025895336060294826,-0.1621689579829361,0,0,0,1,0,0
800,0,0,0,1,0,0,0,1,0,1,0,1,0,0.3195330445455388,-0.3866707201133388,0,0,1,0,0,0
801,1,1,1,1,0,0,0,1,1,0,0,1,0,0.09930476318160583,-0.11988611489111135,0,0,0,1,0,0
802,1,1,2,0,1,0,0,1,0,1,1,0,0,-1.368883779244614,1.7677408088510642,1,0,0,0,0,0
803,1,0,1,1,0,1,0,0,0,1,0,0,1,-2.145555518188084,-0.4769405631769473,1,0,0,0,0,0
804,1,0,0,1,0,0,0,1,0,1,0,0,1,-0.19433294530363812,-0.5079822104125026,0,0,1,0,0,0
805,0,0,0,1,0,0,0,1,0,1,0,0,1,0.09930476318160583,-0.4918744606632361,0,0,1,0,0,0
806,0,0,0,0,1,0,0,1,0,1,1,0,0,0.6865801801520938,-0.6484216535389205,0,0,1,0,0,0
807,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.8550177893954369,-0.4918744606632361,0,1,0,0,0,0
808,0,0,0,1,0,0,0,1,0,1,0,1,0,0.6865801801520938,-0.3866707201133388,0,0,1,0,0,0
809,1,1,0,0,1,0,0,1,1,0,1,0,0,0.24612361742422775,0.4207302360686478,0,0,0,1,0,0
810,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.26774237242494914,-0.4896093083547455,0,0,1,0,0,0
811,0,0,0,1,0,0,0,1,0,1,0,0,1,0.6865801801520938,-0.1621689579829361,0,0,1,0,0,0
812,0,0,0,1,0,0,0,1,0,1,0,1,0,0.39294247166684976,-0.4370074380797969,0,0,1,0,0,0
813,0,4,2,1,0,0,0,1,1,0,0,0,1,-1.7359309148511688,-0.01870931177853076,0,1,0,0,0,0
814,0,0,0,1,0,0,0,1,0,1,0,0,1,0.06260004962095032,-0.4863374216869257,0,0,1,0,0,0
815,0,0,0,0,1,0,0,1,0,1,1,0,0,0.6744510956388592,-0.6484216535389205,0,0,1,0,0,0
816,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.4879706537888821,-0.4888542575852486,0,1,0,0,0,0
817,0,1,1,1,0,1,0,0,0,1,0,1,0,0.09930476318160583,0.09664633805084173,0,0,1,0,0,0
818,0,0,0,1,0,0,0,1,0,1,0,0,1,0.9802178886373376,-0.5185529211854588,0,0,1,0,0,0
819,0,3,2,1,0,0,0,1,0,1,0,0,1,-1.4422932063659248,-0.08666388103324907,1,0,0,0,0,0
820,1,1,1,0,1,0,0,1,1,0,1,0,0,1.6409027327291366,1.2341715984066093,0,0,0,1,0,0
821,1,0,0,1,0,0,0,1,0,1,0,0,1,-0.19433294530363812,-0.4740049257851434,0,0,1,0,0,0
822,0,0,0,1,0,0,0,1,0,1,1,0,0,0.6131707530307827,-0.6484216535389205,0,0,0,0,0,1
823,1,0,1,0,1,0,0,1,1,0,0,0,1,-0.19433294530363812,-0.397241430886295,0,0,0,1,0,0
824,0,4,1,1,0,0,0,1,0,1,0,0,1,-2.0295686233364134,0.1506737441786005,1,0,0,0,0,0
825,0,0,0,1,0,0,1,0,0,1,0,0,1,0.4001277115702989,-0.5084855775921673,0,0,1,0,0,0
826,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.0057516083288345786,0.4891036068168471,0,0,1,0,0,0
827,1,0,2,1,0,1,0,0,0,1,0,1,0,-2.102978050457724,0.09664633805084173,1,0,0,0,0,0
828,1,0,0,1,0,0,1,0,0,1,0,0,1,0.4146587639867299,-0.4923778278429006,0,0,1,0,0,0
829,1,0,0,0,1,0,0,0,1,0,1,0,0,2.3749970039422466,0.9623533213877359,0,0,0,1,0,0
830,1,1,0,1,0,1,0,0,1,0,0,0,1,-1.07524607075937,-0.3573908580066095,0,0,0,1,0,0
831,1,1,1,1,0,0,0,1,0,1,0,1,0,-2.1154576530683467,-0.2708962687904854,1,0,0,0,0,0
832,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.4970508961965139,-0.5028639729296732,0,0,1,0,0,0
833,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.4879706537888821,-0.4902797934380587,0,0,1,0,0,0
834,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.8550177893954369,-0.4813037498902799,0,0,1,0,0,0
835,1,1,1,0,1,1,0,0,1,0,1,0,0,0.6865801801520938,1.0259447039291216,0,1,0,0,0,0
836,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.634789508031504,-0.4740049257851434,0,0,1,0,0,0
837,0,0,0,1,0,0,0,1,0,1,0,0,1,0.07770233463071136,-0.4863374216869257,0,0,1,0,0,0
838,1,0,0,1,0,0,0,1,0,1,0,0,1,0.1727141903029168,0.4891036068168471,0,0,1,0,0,0
839,1,0,0,0,1,1,0,0,0,1,1,0,0,1.560956205391542,-0.050421444097399286,0,0,1,0,0,0
840,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.7081989351528151,-0.4888542575852486,0,0,1,0,0,0
841,0,0,0,1,0,0,0,1,0,1,0,1,0,-1.001836643638059,-0.4370074380797969,0,0,1,0,0,0
842,1,0,0,1,0,1,0,0,1,0,1,0,0,0.025895336060294826,-0.024246350754841117,0,1,0,0,0,0
843,0,0,0,1,0,1,0,0,0,1,0,0,1,0.3562377581061943,-0.5188046047752911,0,0,1,0,0,0
844,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.9284272165167479,-0.4740049257851434,0,0,1,0,0,0
845,0,0,0,1,0,0,0,1,0,1,0,0,1,0.9068084615160268,-0.4964047652802173,0,0,1,0,0,0
846,0,8,2,1,0,0,0,1,0,1,0,0,1,-1.3784367714061625,0.7519458402879414,0,0,1,0,0,0
847,0,0,0,1,0,1,0,0,0,1,0,0,1,0.39294247166684976,-0.4894421904510968,0,0,1,0,0,0
848,0,0,1,1,0,0,0,1,0,1,0,1,0,-0.12092351818232715,0.016023023618325298,0,0,0,0,1,0
849,1,1,0,0,1,1,0,0,1,0,1,0,0,1.0510406967240855,1.1456635404718272,0,0,0,1,0,0
850,0,4,2,1,0,0,0,1,0,1,0,0,1,-1.8827497690937909,-0.01870931177853076,1,0,0,0,0,0
851,0,0,0,1,0,0,0,1,0,1,0,0,1,3.255910129397978,-0.4918744606632361,0,0,1,0,0,0
852,0,1,1,1,0,1,0,0,1,0,0,0,1,-1.515702633487236,-0.3414522396297103,0,1,0,0,0,0
853,1,0,1,0,1,0,0,1,1,0,1,0,0,-1.001836643638059,0.14488502161245778,0,1,0,0,0,0
854,0,1,0,1,0,0,0,1,1,0,0,1,0,1.0536273157586489,-0.12491978668775715,0,0,0,1,0,0
855,1,0,1,1,0,0,0,1,1,0,0,0,1,-0.8550177893954369,-0.4601623283443675,0,0,0,1,0,0
856,1,1,1,1,0,0,0,1,1,0,1,0,0,1.1270367428799597,2.671117778445337,0,0,0,1,0,0
857,1,0,0,0,1,0,0,1,0,1,1,0,0,1.5674933056078255,-0.11384570873513634,0,0,1,0,0,0
858,1,0,3,1,0,1,0,0,1,0,0,0,1,-0.4145612266675711,-0.2606618072935452,0,0,0,1,0,0
859,0,0,0,1,0,1,0,0,0,1,0,0,1,-0.4970508961965139,-0.5028639729296732,0,0,1,0,0,0
860,0,2,0,1,0,0,0,1,0,1,0,0,1,0.8333990343947157,-0.3643554463044487,0,0,1,0,0,0
861,0,1,0,1,0,0,0,1,0,1,0,1,0,-0.634789508031504,-0.4168727508932136,0,0,1,0,0,0
862,1,0,0,0,1,0,0,1,1,0,1,0,0,1.3472650242438926,-0.1263453225405672,0,0,0,1,0,0
863,0,8,2,1,0,0,0,1,1,0,0,0,1,-1.3784367714061625,0.7519458402879414,0,1,0,0,0,0
864,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.4145612266675711,-0.3866707201133388,0,0,1,0,0,0
865,1,0,0,1,0,0,0,1,1,0,0,1,0,0.9068084615160268,-0.3866707201133388,0,0,0,1,0,0
866,1,1,0,1,0,1,0,0,1,0,0,1,0,-0.19433294530363812,-0.3693891181010945,0,1,0,0,0,0
867,0,0,0,0,1,0,0,1,0,1,1,0,0,0.09930476318160583,0.3682954836973478,0,0,1,0,0,0
868,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.2693655168144183,-0.45714212526638,0,0,1,0,0,0
869,1,1,1,1,0,0,0,1,0,1,0,0,1,-1.8827497690937909,-0.4242561406845337,1,0,0,0,0,0
870,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.26774237242494914,-0.4894421904510968,0,0,1,0,0,0
871,1,1,1,0,1,0,0,1,1,0,1,0,0,1.2738555971225816,0.40974072380221066,0,0,0,1,0,0
872,0,0,0,0,1,0,0,1,0,1,1,0,0,0.24612361742422775,-0.5477482176060045,0,0,1,0,0,0
873,0,0,0,1,0,0,0,1,0,1,0,0,1,1.2738555971225816,-0.4672094688596716,0,0,1,0,0,0
874,1,1,0,1,0,1,0,0,1,0,0,1,0,-0.12092351818232715,-0.16518916106092355,0,0,0,1,0,0
875,1,0,0,1,0,1,0,0,1,0,0,0,1,-1.07524607075937,-0.5029485386158568,0,1,0,0,0,0
876,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.7081989351528151,-0.4501795504372596,0,0,1,0,0,0
877,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.781608362274126,-0.4894421904510968,0,0,1,0,0,0
878,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.12479908351711028,-0.4894421904510968,0,0,1,0,0,0
879,1,0,1,0,1,1,0,0,1,0,1,0,0,1.9345404412143803,1.0259447039291216,0,0,0,1,0,0
880,1,0,1,1,0,0,0,1,1,0,0,1,0,-0.3411517995462601,-0.12491978668775715,0,0,0,1,0,0
881,0,0,0,1,0,0,0,1,0,1,0,0,1,0.24612361742422775,-0.4894421904510968,0,0,1,0,0,0
882,0,0,0,1,0,0,0,1,1,0,0,0,1,-0.5613800809101931,-0.4366711888037809,0,1,0,0,0,0
883,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.12092351818232715,-0.4370074380797969,0,0,1,0,0,0
884,0,0,0,1,0,0,0,1,0,1,0,0,1,-0.3411517995462601,-0.5064721088735089,0,0,1,0,0,0
885,0,0,5,1,0,0,1,0,1,0,0,0,1,0.6865801801520938,-0.06199888922968463,0,0,0,1,0,0
886,0,0,0,1,0,0,0,1,0,1,0,1,0,-0.19433294530363812,-0.3866707201133388,0,0,0,0,1,0
887,1,0,0,0,1,0,0,1,1,0,1,0,0,-0.781608362274126,-0.04438103794142432,0,1,0,0,0,0
888,0,1,2,1,0,0,0,1,1,0,0,0,1,-0.9875988706825178,-0.17626323901354432,0,1,0,0,0,0
889,1,0,0,0,1,1,0,0,0,1,1,0,0,-0.26774237242494914,-0.04438103794142432,0,0,1,0,0,0
890,0,0,0,1,0,0,1,0,0,1,0,0,1,0.1727141903029168,-0.4923778278429006,0,0,1,0,0,0
